Brand,Model,Generation,Engine,URL,Cylinders:,Displacement:,Power:,Torque:,Fuel System:,Fuel:,Fuel capacity:,Top Speed:,Drive Type:,Gearbox:,Front:,Rear:,Tire Size:,Length:,Width:,Height:,Front/rear Track:,Wheelbase:,Cargo Volume:,Unladen Weight:,Combined:,Acceleration 0-62 Mph (0-100 kph):,Aerodynamics (Cd):,Aerodynamics (frontal area):,Turning circle (wall to wall):,City:,Highway:,Ground Clearance:,Gross Weight Limit:,Turning circle:,Turning circle (curb to curb):,Electrical motor power:,Electrical motor torque:,Total maximum power:,Total maximum torque:,CO2 Emissions:,Power pack:,Nominal Capacity:,Range:,Maximum Capacity:,CO2 Emissions (Combined):,Low:,Medium:,High:,Extra high:,Top speed (electrical):,Observations:,Fuel capacity (optional):,CO2 Emissions (Extra high):,CNG cylinder capacity:,City (CNG):,Highway (CNG):,Combined (CNG):,Low (CNG):,Medium (CNG):,High (CNG):,Extra high (CNG):,Charger type:,Charging time (normal):,CO2 Emissions (Medium):,CO2 Emissions (Low):,CO2 Emissions (High):,City (EPA):,Highway (EPA):,Combined (EPA):,Fuel capacity (CNG):,Charging time (quick):,Fuel capacity (hydrogen):
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,L5,2696 cm3,121 KW @ 4000 RPM165 HP @ 4000 RPM162 BHP @ 4000 RPM,251 lb-ft @ 1800-3250 RPM340 Nm @ 1800-3250 RPM,Common Rail,Diesel,21.1 gallons (79.9 L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,112 mph (180 km/h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,All Wheel Drive,5-Speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,,,Ventilated Discs,Discs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,,,,,235/70R 16H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,,,,,,185.8 in (4719 mm),73.6 in (1869 mm),69.3 in (1760 mm),"61/60.6 in (1,549/1,539 mm)",111 in (2819 mm),40 cuFT (1133 L),,,,,,,,,8.7 in (221 mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,,,,,,,,,,,,4632 lbs (2101 kg),,,,,,,,,6085 lbs (2760 kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5AT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,,,,,,,,,,,,,25 mpg US (9.4 L/100Km),,,,,18 mpg US (13.1 L/100Km),31.8 mpg US (7.4 L/100Km),,,,,,,,,250 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5MT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,L5,2696 cm3,121 KW @ 4000 RPM165 HP @ 4000 RPM162 BHP @ 4000 RPM,251 lb-ft @ 1800-3250 RPM340 Nm @ 1800-3250 RPM,Common Rail,Diesel,21.1 gallons (79.9 L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5MT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,112 mph (180 km/h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSANGYONG,SSANGYONG Rexton,"SSANGYONG Rexton  (2006-2018) Photos, engines & full specs",SSANGYONG Rexton2.7L Xdi 5MT AWD (156 HP),https://www.autoevolution.com/cars/ssangyong-rexton-2006.html,,,,,,,,,All Wheel Drive,5-Speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
